"","Date Time","Water Level","Water Temperature"
"197",2019-05-22 15:19:00,82.4,6.268
"198",2019-05-22 15:20:00,82.6,6.268
"199",2019-05-22 15:21:00,82.9,6.268
"200",2019-05-22 15:22:00,82.7,6.268
"201",2019-05-22 15:23:00,82.8,6.268
"202",2019-05-22 15:24:00,82.6,6.268
"203",2019-05-22 15:25:00,82.6,6.268
"204",2019-05-22 15:26:00,82.7,6.268
"205",2019-05-22 15:27:00,82.7,6.268
"206",2019-05-22 15:28:00,82.6,6.268
"207",2019-05-22 15:29:00,82.8,6.268
"208",2019-05-22 15:30:00,82.7,6.268
"209",2019-05-22 15:31:00,82.8,6.268
"210",2019-05-22 15:32:00,82.7,6.268
"211",2019-05-22 15:33:00,82.9,6.268
"212",2019-05-22 15:34:00,82.8,6.268
"213",2019-05-22 15:35:00,82.9,6.268
"214",2019-05-22 15:36:00,82.8,6.268
"215",2019-05-22 15:37:00,82.7,6.268
"216",2019-05-22 15:38:00,82.6,6.268
"217",2019-05-22 15:39:00,82.8,6.268
"218",2019-05-22 15:40:00,82.6,6.268
"219",2019-05-22 15:41:00,82.7,6.268
"220",2019-05-22 15:42:00,82.6,6.268
"221",2019-05-22 15:43:00,82.7,6.268
"222",2019-05-22 15:44:00,82.7,6.268
"223",2019-05-22 15:45:00,82.8,6.268
"224",2019-05-22 15:46:00,82.8,6.268
"225",2019-05-22 15:47:00,82.7,6.268
"226",2019-05-22 15:48:00,82.7,6.268
"227",2019-05-22 15:49:00,82.7,6.268
"228",2019-05-22 15:50:00,82.8,6.268
"229",2019-05-22 15:51:00,83,6.268
"230",2019-05-22 15:52:00,83,6.268
"231",2019-05-22 15:53:00,83,6.268
"232",2019-05-22 15:54:00,82.8,6.268
"233",2019-05-22 15:55:00,82.9,6.268
"234",2019-05-22 15:56:00,82.9,6.268
"235",2019-05-22 15:57:00,83,6.268
"236",2019-05-22 15:58:00,82.9,6.268
"237",2019-05-22 15:59:00,83,6.268
"238",2019-05-22 16:00:00,82.8,6.268
"239",2019-05-22 16:01:00,83,6.268
"240",2019-05-22 16:02:00,82.8,6.268
"241",2019-05-22 16:03:00,82.9,6.268
"242",2019-05-22 16:04:00,83,6.268
"243",2019-05-22 16:05:00,82.8,6.268
"244",2019-05-22 16:06:00,83.1,6.268
"245",2019-05-22 16:07:00,83.1,6.268
"246",2019-05-22 16:08:00,82.9,6.268
"247",2019-05-22 16:09:00,83.1,6.268
"248",2019-05-22 16:10:00,83,6.268
"249",2019-05-22 16:11:00,83.1,6.268
"250",2019-05-22 16:12:00,83.2,6.268
"251",2019-05-22 16:13:00,83,6.268
"252",2019-05-22 16:14:00,83.2,6.268
"253",2019-05-22 16:15:00,83.1,6.268
"254",2019-05-22 16:16:00,83.2,6.268
"255",2019-05-22 16:17:00,83.1,6.268
"256",2019-05-22 16:18:00,83.2,6.268
"257",2019-05-22 16:19:00,82.8,6.268
"258",2019-05-22 16:20:00,83,6.268
"259",2019-05-22 16:21:00,83.3,6.268
"260",2019-05-22 16:22:00,83.2,6.268
"261",2019-05-22 16:23:00,83.2,6.268
"262",2019-05-22 16:24:00,83.2,6.268
"263",2019-05-22 16:25:00,83.2,6.268
"264",2019-05-22 16:26:00,83.4,6.268
"265",2019-05-22 16:27:00,83.1,6.268
"266",2019-05-22 16:28:00,83.4,6.268
"267",2019-05-22 16:29:00,83.2,6.268
"268",2019-05-22 16:30:00,83.1,6.268
"269",2019-05-22 16:31:00,83.3,6.268
"270",2019-05-22 16:32:00,83,6.268
"271",2019-05-22 16:33:00,83.2,6.268
"272",2019-05-22 16:34:00,83.1,6.268
"273",2019-05-22 16:35:00,83.1,6.268
"274",2019-05-22 16:36:00,82.9,6.268
"275",2019-05-22 16:37:00,83.2,6.268
"276",2019-05-22 16:38:00,83.1,6.268
"277",2019-05-22 16:39:00,83,6.268
"278",2019-05-22 16:40:00,82.9,6.268
"279",2019-05-22 16:41:00,83.2,6.268
"280",2019-05-22 16:42:00,83.2,6.268
"281",2019-05-22 16:43:00,83.4,6.268
"282",2019-05-22 16:44:00,83.4,6.268
"283",2019-05-22 16:45:00,83.4,6.268
"284",2019-05-22 16:46:00,83.3,6.268
"285",2019-05-22 16:47:00,83.1,6.268
"286",2019-05-22 16:48:00,83.2,6.268
"287",2019-05-22 16:49:00,83,6.268
"288",2019-05-22 16:50:00,83.4,6.268
"289",2019-05-22 16:51:00,83.1,6.268
"290",2019-05-22 16:52:00,83.1,6.268
"291",2019-05-22 16:53:00,83.2,6.268
"292",2019-05-22 16:54:00,83.3,6.268
"293",2019-05-22 16:55:00,83.4,6.268
"294",2019-05-22 16:56:00,83.3,6.268
"295",2019-05-22 16:57:00,83.2,6.268
"296",2019-05-22 16:58:00,83.2,6.268
"297",2019-05-22 16:59:00,83.2,6.268
"298",2019-05-22 17:00:00,83.2,6.268
"299",2019-05-22 17:01:00,83.3,6.268
"300",2019-05-22 17:02:00,83.3,6.268
"301",2019-05-22 17:03:00,83.3,6.268
"302",2019-05-22 17:04:00,83.3,6.268
"303",2019-05-22 17:05:00,83,6.268
"304",2019-05-22 17:06:00,83.3,6.268
"305",2019-05-22 17:07:00,83.4,6.268
"306",2019-05-22 17:08:00,83.3,6.268
"307",2019-05-22 17:09:00,83.4,6.268
"308",2019-05-22 17:10:00,83.5,6.268
"309",2019-05-22 17:11:00,83.4,6.268
"310",2019-05-22 17:12:00,83.4,6.268
"311",2019-05-22 17:13:00,83.4,6.268
"312",2019-05-22 17:14:00,83.3,6.268
"313",2019-05-22 17:15:00,83.6,6.268
"314",2019-05-22 17:16:00,83.4,6.268
"315",2019-05-22 17:17:00,83.6,6.268
"316",2019-05-22 17:18:00,83.5,6.268
"317",2019-05-22 17:19:00,83.7,6.268
"318",2019-05-22 17:20:00,83.5,6.268
"319",2019-05-22 17:21:00,83.5,6.268
"320",2019-05-22 17:22:00,83.5,6.268
"321",2019-05-22 17:23:00,83.5,6.268
"322",2019-05-22 17:24:00,83.6,6.268
"323",2019-05-22 17:25:00,83.5,6.268
"324",2019-05-22 17:26:00,83.8,6.268
"325",2019-05-22 17:27:00,83.8,6.268
"326",2019-05-22 17:28:00,83.8,6.268
"327",2019-05-22 17:29:00,83.6,6.268
"328",2019-05-22 17:30:00,83.6,6.268
"329",2019-05-22 17:31:00,83.7,6.268
"330",2019-05-22 17:32:00,83.7,6.268
"331",2019-05-22 17:33:00,83.7,6.268
"332",2019-05-22 17:34:00,83.7,6.268
"333",2019-05-22 17:35:00,83.7,6.268
"334",2019-05-22 17:36:00,83.7,6.268
"335",2019-05-22 17:37:00,83.5,6.268
"336",2019-05-22 17:38:00,83.5,6.268
"337",2019-05-22 17:39:00,83.6,6.268
"338",2019-05-22 17:40:00,83.5,6.268
"339",2019-05-22 17:41:00,83.8,6.268
"340",2019-05-22 17:42:00,83.7,6.268
"341",2019-05-22 17:43:00,83.5,6.268
"342",2019-05-22 17:44:00,83.4,6.268
"343",2019-05-22 17:45:00,83.8,6.268
"344",2019-05-22 17:46:00,83.6,6.268
"345",2019-05-22 17:47:00,83.6,6.268
"346",2019-05-22 17:48:00,83.3,6.268
"347",2019-05-22 17:49:00,83.6,6.268
"348",2019-05-22 17:50:00,83.7,6.268
"349",2019-05-22 17:51:00,83.6,6.268
"350",2019-05-22 17:52:00,83.4,6.268
"351",2019-05-22 17:53:00,83.5,6.268
"352",2019-05-22 17:54:00,83.6,6.268
"353",2019-05-22 17:55:00,83.7,6.268
"354",2019-05-22 17:56:00,83.6,6.268
"355",2019-05-22 17:57:00,83.5,6.268
"356",2019-05-22 17:58:00,83.6,6.268
"357",2019-05-22 17:59:00,83.8,6.268
"358",2019-05-22 18:00:00,83.6,6.268
"359",2019-05-22 18:01:00,83.5,6.268
"360",2019-05-22 18:02:00,83.5,6.268
"361",2019-05-22 18:03:00,83.4,6.268
"362",2019-05-22 18:04:00,83.4,6.268
"363",2019-05-22 18:05:00,83.6,6.268
"364",2019-05-22 18:06:00,83.6,6.268
"365",2019-05-22 18:07:00,83.6,6.268
"366",2019-05-22 18:08:00,83.6,6.268
"367",2019-05-22 18:09:00,83.5,6.268
"368",2019-05-22 18:10:00,83.5,6.268
"369",2019-05-22 18:11:00,83.7,6.268
"370",2019-05-22 18:12:00,83.6,6.268
"371",2019-05-22 18:13:00,83.7,6.268
"372",2019-05-22 18:14:00,83.5,6.268
"373",2019-05-22 18:15:00,83.7,6.268
"374",2019-05-22 18:16:00,83.6,6.268
"375",2019-05-22 18:17:00,83.5,6.268
"376",2019-05-22 18:18:00,83.5,6.268
"377",2019-05-22 18:19:00,83.6,6.268
"378",2019-05-22 18:20:00,83.6,6.268
"379",2019-05-22 18:21:00,83.5,6.268
"380",2019-05-22 18:22:00,83.5,6.268
"381",2019-05-22 18:23:00,83.7,6.268
"382",2019-05-22 18:24:00,83.7,6.268
"383",2019-05-22 18:25:00,83.7,6.268
"384",2019-05-22 18:26:00,83.5,6.268
"385",2019-05-22 18:27:00,83.5,6.268
"386",2019-05-22 18:28:00,83.5,6.268
"387",2019-05-22 18:29:00,83.6,6.268
"388",2019-05-22 18:30:00,83.6,6.268
"389",2019-05-22 18:31:00,83.5,6.268
"390",2019-05-22 18:32:00,83.5,6.268
"391",2019-05-22 18:33:00,83.5,6.268
"392",2019-05-22 18:34:00,83.5,6.268
"393",2019-05-22 18:35:00,83.5,6.268
"394",2019-05-22 18:36:00,83.6,6.268
"395",2019-05-22 18:37:00,83.7,6.268
"396",2019-05-22 18:38:00,83.7,6.268
"397",2019-05-22 18:39:00,83.6,6.268
"398",2019-05-22 18:40:00,83.5,6.268
"399",2019-05-22 18:41:00,83.5,6.268
"400",2019-05-22 18:42:00,83.8,6.268
"401",2019-05-22 18:43:00,83.5,6.268
"402",2019-05-22 18:44:00,83.6,6.268
"403",2019-05-22 18:45:00,83.4,6.268
"404",2019-05-22 18:46:00,83.6,6.268
"405",2019-05-22 18:47:00,83.5,6.268
"406",2019-05-22 18:48:00,83.4,6.268
"407",2019-05-22 18:49:00,83.5,6.268
"408",2019-05-22 18:50:00,83.4,6.268
"409",2019-05-22 18:51:00,83.5,6.268
"410",2019-05-22 18:52:00,83.6,6.268
"411",2019-05-22 18:53:00,83.7,6.268
"412",2019-05-22 18:54:00,83.6,6.268
"413",2019-05-22 18:55:00,83.5,6.268
"414",2019-05-22 18:56:00,83.6,6.268
"415",2019-05-22 18:57:00,83.7,6.268
"416",2019-05-22 18:58:00,83.7,6.268
"417",2019-05-22 18:59:00,83.5,6.268
"418",2019-05-22 19:00:00,83.5,6.268
"419",2019-05-22 19:01:00,83.4,6.268
"420",2019-05-22 19:02:00,83.6,6.268
"421",2019-05-22 19:03:00,83.4,6.268
"422",2019-05-22 19:04:00,83.6,6.268
"423",2019-05-22 19:05:00,83.6,6.268
"424",2019-05-22 19:06:00,83.6,6.268
"425",2019-05-22 19:07:00,83.6,6.268
"426",2019-05-22 19:08:00,83.4,6.268
"427",2019-05-22 19:09:00,83.5,6.268
"428",2019-05-22 19:10:00,83.4,6.268
"429",2019-05-22 19:11:00,83.4,6.268
"430",2019-05-22 19:12:00,83.6,6.268
"431",2019-05-22 19:13:00,83.6,6.268
"432",2019-05-22 19:14:00,83.6,6.268
"433",2019-05-22 19:15:00,83.7,6.268
"434",2019-05-22 19:16:00,83.5,6.268
"435",2019-05-22 19:17:00,83.7,6.268
"436",2019-05-22 19:18:00,83.7,6.268
"437",2019-05-22 19:19:00,83.6,6.268
"438",2019-05-22 19:20:00,83.7,6.268
"439",2019-05-22 19:21:00,83.7,6.268
"440",2019-05-22 19:22:00,83.5,6.268
"441",2019-05-22 19:23:00,83.6,6.268
"442",2019-05-22 19:24:00,83.6,6.268
"443",2019-05-22 19:25:00,83.8,6.268
"444",2019-05-22 19:26:00,83.6,6.268
"445",2019-05-22 19:27:00,83.7,6.268
"446",2019-05-22 19:28:00,83.8,6.268
"447",2019-05-22 19:29:00,83.5,6.268
"448",2019-05-22 19:30:00,83.8,6.268
"449",2019-05-22 19:31:00,83.7,6.268
"450",2019-05-22 19:32:00,83.8,6.268
"451",2019-05-22 19:33:00,83.6,6.268
"452",2019-05-22 19:34:00,83.8,6.268
"453",2019-05-22 19:35:00,83.8,6.268
"454",2019-05-22 19:36:00,83.6,6.268
"455",2019-05-22 19:37:00,83.8,6.268
"456",2019-05-22 19:38:00,83.7,6.268
"457",2019-05-22 19:39:00,83.7,6.268
"458",2019-05-22 19:40:00,83.7,6.268
"459",2019-05-22 19:41:00,83.7,6.268
"460",2019-05-22 19:42:00,83.6,6.268
"461",2019-05-22 19:43:00,83.7,6.268
"462",2019-05-22 19:44:00,83.6,6.268
"463",2019-05-22 19:45:00,83.7,6.268
"464",2019-05-22 19:46:00,83.6,6.268
"465",2019-05-22 19:47:00,83.6,6.268
"466",2019-05-22 19:48:00,83.4,6.268
"467",2019-05-22 19:49:00,83.5,6.268
"468",2019-05-22 19:50:00,83.5,6.268
"469",2019-05-22 19:51:00,83.5,6.268
"470",2019-05-22 19:52:00,83.5,6.268
"471",2019-05-22 19:53:00,83.6,6.268
"472",2019-05-22 19:54:00,83.7,6.268
"473",2019-05-22 19:55:00,83.5,6.268
"474",2019-05-22 19:56:00,83.6,6.268
"475",2019-05-22 19:57:00,83.6,6.268
"476",2019-05-22 19:58:00,83.5,6.268
"477",2019-05-22 19:59:00,83.5,6.268
"478",2019-05-22 20:00:00,83.5,6.268
"479",2019-05-22 20:01:00,83.8,6.268
"480",2019-05-22 20:02:00,83.7,6.268
"481",2019-05-22 20:03:00,83.6,6.268
"482",2019-05-22 20:04:00,83.6,6.268
"483",2019-05-22 20:05:00,83.7,6.268
"484",2019-05-22 20:06:00,83.8,6.268
"485",2019-05-22 20:07:00,83.7,6.268
"486",2019-05-22 20:08:00,84,6.268
"487",2019-05-22 20:09:00,83.7,6.268
"488",2019-05-22 20:10:00,84,6.268
"489",2019-05-22 20:11:00,83.7,6.268
"490",2019-05-22 20:12:00,83.7,6.268
"491",2019-05-22 20:13:00,84,6.268
"492",2019-05-22 20:14:00,83.9,6.268
"493",2019-05-22 20:15:00,83.8,6.268
"494",2019-05-22 20:16:00,83.6,6.268
"495",2019-05-22 20:17:00,83.5,6.268
"496",2019-05-22 20:18:00,83.7,6.268
"497",2019-05-22 20:19:00,83.7,6.268
"498",2019-05-22 20:20:00,83.6,6.268
"499",2019-05-22 20:21:00,83.8,6.268
"500",2019-05-22 20:22:00,83.6,6.268
"501",2019-05-22 20:23:00,83.8,6.268
"502",2019-05-22 20:24:00,83.6,6.268
"503",2019-05-22 20:25:00,83.7,6.268
"504",2019-05-22 20:26:00,83.8,6.268
"505",2019-05-22 20:27:00,83.8,6.268
"506",2019-05-22 20:28:00,83.8,6.268
"507",2019-05-22 20:29:00,83.6,6.268
"508",2019-05-22 20:30:00,83.8,6.268
"509",2019-05-22 20:31:00,83.6,6.268
"510",2019-05-22 20:32:00,83.8,6.268
"511",2019-05-22 20:33:00,83.8,6.268
"512",2019-05-22 20:34:00,83.6,6.268
"513",2019-05-22 20:35:00,83.7,6.268
"514",2019-05-22 20:36:00,83.7,6.268
"515",2019-05-22 20:37:00,83.7,6.268
"516",2019-05-22 20:38:00,83.7,6.268
"517",2019-05-22 20:39:00,83.8,6.268
"518",2019-05-22 20:40:00,83.6,6.268
"519",2019-05-22 20:41:00,83.8,6.268
"520",2019-05-22 20:42:00,83.6,6.268
"521",2019-05-22 20:43:00,83.7,6.268
"522",2019-05-22 20:44:00,83.7,6.268
"523",2019-05-22 20:45:00,83.7,6.268
"524",2019-05-22 20:46:00,83.7,6.268
"525",2019-05-22 20:47:00,83.8,6.268
"526",2019-05-22 20:48:00,83.8,6.268
"527",2019-05-22 20:49:00,83.8,6.268
"528",2019-05-22 20:50:00,83.9,6.268
"529",2019-05-22 20:51:00,83.9,6.268
"530",2019-05-22 20:52:00,83.7,6.268
"531",2019-05-22 20:53:00,83.8,6.268
"532",2019-05-22 20:54:00,83.9,6.268
"533",2019-05-22 20:55:00,83.8,6.268
"534",2019-05-22 20:56:00,83.8,6.268
"535",2019-05-22 20:57:00,83.9,6.268
"536",2019-05-22 20:58:00,83.7,6.268
"537",2019-05-22 20:59:00,83.8,6.268
"538",2019-05-22 21:00:00,83.8,6.268
"539",2019-05-22 21:01:00,83.8,6.268
"540",2019-05-22 21:02:00,83.8,6.268
"541",2019-05-22 21:03:00,83.7,6.268
"542",2019-05-22 21:04:00,83.8,6.268
"543",2019-05-22 21:05:00,83.7,6.268
"544",2019-05-22 21:06:00,83.7,6.268
"545",2019-05-22 21:07:00,83.9,6.268
"546",2019-05-22 21:08:00,83.6,6.268
"547",2019-05-22 21:09:00,83.8,6.268
"548",2019-05-22 21:10:00,83.7,6.268
"549",2019-05-22 21:11:00,83.7,6.268
"550",2019-05-22 21:12:00,83.6,6.268
"551",2019-05-22 21:13:00,83.8,6.268
"552",2019-05-22 21:14:00,83.7,6.268
"553",2019-05-22 21:15:00,83.7,6.268
"554",2019-05-22 21:16:00,83.7,6.268
"555",2019-05-22 21:17:00,83.8,6.268
"556",2019-05-22 21:18:00,83.9,6.268
"557",2019-05-22 21:19:00,83.8,6.268
"558",2019-05-22 21:20:00,83.8,6.268
"559",2019-05-22 21:21:00,83.9,6.268
"560",2019-05-22 21:22:00,84,6.268
"561",2019-05-22 21:23:00,83.8,6.268
"562",2019-05-22 21:24:00,83.8,6.268
"563",2019-05-22 21:25:00,84,6.268
"564",2019-05-22 21:26:00,83.8,6.268
"565",2019-05-22 21:27:00,83.8,6.268
"566",2019-05-22 21:28:00,83.7,6.268
"567",2019-05-22 21:29:00,83.9,6.268
"568",2019-05-22 21:30:00,83.9,6.268
"569",2019-05-22 21:31:00,83.6,6.268
"570",2019-05-22 21:32:00,83.7,6.268
"571",2019-05-22 21:33:00,83.8,6.268
"572",2019-05-22 21:34:00,83.9,6.268
"573",2019-05-22 21:35:00,83.7,6.268
"574",2019-05-22 21:36:00,83.8,6.268
"575",2019-05-22 21:37:00,83.7,6.268
"576",2019-05-22 21:38:00,83.7,6.268
"577",2019-05-22 21:39:00,83.7,6.268
"578",2019-05-22 21:40:00,83.6,6.268
"579",2019-05-22 21:41:00,83.9,6.268
"580",2019-05-22 21:42:00,83.7,6.268
"581",2019-05-22 21:43:00,83.9,6.268
"582",2019-05-22 21:44:00,83.7,6.268
"583",2019-05-22 21:45:00,83.6,6.268
"584",2019-05-22 21:46:00,83.8,6.268
